# Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-1.0760498046875;1056.61265433231;-0.0029937744140625;116;10 mA
-1.07498168945313;1063.02006431613;-0.00303131103515625;117;10 mA
-1.07391357421875;1069.42747429996;-0.00298309326171875;118;10 mA
-1.07284545898438;1075.83488428378;-0.00293701171875;119;10 mA
-1.07177734375;1082.2422942676;-0.00302093505859375;120;10 mA
-1.07070922851563;1088.64970425142;-0.00303131103515625;121;10 mA
-1.06964111328125;1095.05711423525;-0.00299224853515625;122;10 mA
-1.06857299804688;1101.46452421907;-0.00286102294921875;123;10 mA
-1.0675048828125;1107.87193420289;-0.0028778076171875;124;10 mA
-1.06643676757813;1114.27934418672;-0.0028955078125;125;10 mA
-1.06536865234375;1120.68675417054;-0.00287506103515625;126;10 mA
-1.06430053710938;1127.09416415436;-0.0027838134765625;127;10 mA
-1.063232421875;1133.50157413818;-0.00293670654296875;128;10 mA
-1.06216430664063;1139.90898412201;-0.00290313720703125;129;10 mA
-1.06109619140625;1146.31639410583;-0.00289642333984375;130;10 mA
-1.06002807617188;1152.72380408965;-0.00288665771484375;131;10 mA
-1.0589599609375;1159.13121407347;-0.00285369873046875;132;10 mA
-1.05789184570313;1165.5386240573;-0.00292724609375;133;10 mA
-1.05682373046875;1171.94603404112;-0.0028338623046875;134;10 mA
-1.05575561523438;1178.35344402494;-0.0029498291015625;135;10 mA
-1.0546875;1184.76085400877;-0.00278778076171875;136;10 mA
-1.05361938476563;1191.16826399259;-0.0027569580078125;137;10 mA
-1.05255126953125;1197.57567397641;-0.0028106689453125;138;10 mA
-1.05148315429688;1203.98308396024;-0.00289276123046875;139;10 mA
-1.0504150390625;1210.39049394406;-0.00266143798828125;140;10 mA
-1.04934692382813;1216.79790392788;-0.00270263671875;141;10 mA
-1.04827880859375;1223.2053139117;-0.002718505859375;142;10 mA
-1.04721069335938;1229.61272389553;-0.0027056884765625;143;10 mA
-1.046142578125;1236.02013387935;-0.00289825439453125;144;10 mA
-1.04507446289063;1242.42754386317;-0.00283447265625;145;10 mA
-1.04400634765625;1248.83495384699;-0.002818603515625;146;10 mA
-1.04293823242188;1255.24236383082;-0.0027374267578125;147;10 mA
-1.0418701171875;1261.64977381464;-0.00281402587890625;148;10 mA
-1.04080200195313;1268.05718379846;-0.00290130615234375;149;10 mA
-1.03973388671875;1274.46459378229;-0.002718505859375;150;10 mA
-1.03866577148438;1280.87200376611;-0.0027398681640625;151;10 mA
-1.03759765625;1287.27941374993;-0.00270965576171875;152;10 mA
-1.03652954101563;1293.68682373375;-0.00259490966796875;153;10 mA
-1.03546142578125;1300.09423371758;-0.00274078369140625;154;10 mA
-1.03439331054688;1306.5016437014;-0.002701416015625;155;10 mA
-1.0333251953125;1312.90905368522;-0.00260040283203125;156;10 mA
-1.03225708007813;1319.31646366905;-0.002724609375;157;10 mA
-1.03118896484375;1325.72387365287;-0.00274749755859375;158;10 mA
-1.03012084960938;1332.13128363669;-0.00269012451171875;159;10 mA
-1.029052734375;1338.53869362051;-0.0027105712890625;160;10 mA
-1.02798461914063;1344.94610360434;-0.00264495849609375;161;10 mA
-1.02691650390625;1351.35351358816;-0.00264190673828125;162;10 mA
-1.02584838867188;1357.76092357198;-0.00267578125;163;10 mA
-1.0247802734375;1364.16833355581;-0.00267791748046875;164;10 mA
-1.02371215820313;1370.57574353963;-0.00266326904296875;165;10 mA
-1.02264404296875;1376.98315352345;-0.00265472412109375;166;10 mA
-1.02157592773438;1383.39056350727;-0.0026605224609375;167;10 mA
-1.0205078125;1389.7979734911;-0.00268280029296875;168;10 mA
-1.01943969726563;1396.20538347492;-0.00281829833984375;169;10 mA
-1.01837158203125;1402.61279345874;-0.0026153564453125;170;10 mA
-1.01730346679688;1409.02020344257;-0.002569580078125;171;10 mA
-1.0162353515625;1415.42761342639;-0.00262939453125;172;10 mA
-1.01516723632813;1421.83502341021;-0.00271881103515625;173;10 mA
-1.01409912109375;1428.24243339403;-0.00271484375;174;10 mA
-1.01303100585938;1434.64984337786;-0.00267425537109375;175;10 mA
-1.011962890625;1441.05725336168;-0.0026495361328125;176;10 mA
-1.01089477539063;1447.4646633455;-0.0026397705078125;177;10 mA
-1.00982666015625;1453.87207332933;-0.00266265869140625;178;10 mA
-1.00875854492188;1460.27948331315;-0.0027398681640625;179;10 mA
-1.0076904296875;1466.68689329697;-0.002659912109375;180;10 mA
-1.00662231445313;1473.09430328079;-0.0026568603515625;181;10 mA
-1.00555419921875;1479.50171326462;-0.00260498046875;182;10 mA
-1.00448608398438;1485.90912324844;-0.00266357421875;183;10 mA
-1.00341796875;1492.31653323226;-0.002657470703125;184;10 mA
-1.00234985351563;1498.72394321609;-0.002735595703125;185;10 mA
-1.00128173828125;1505.13135319991;-0.0026446533203125;186;10 mA
-1.00021362304688;1511.53876318373;-0.00259307861328125;187;10 mA
-0.9991455078125;1517.94617316755;-0.00267974853515625;188;10 mA
-0.998077392578125;1524.35358315138;-0.00263946533203125;189;10 mA
-0.99700927734375;1530.7609931352;-0.00255401611328125;190;10 mA
-0.995941162109375;1537.16840311902;-0.00259063720703125;191;10 mA
-0.994873046875;1543.57581310285;-0.0026483154296875;192;10 mA
-0.993804931640625;1549.98322308667;-0.00262481689453125;193;10 mA
-0.99273681640625;1556.39063307049;-0.002652587890625;194;10 mA
-0.991668701171875;1562.79804305431;-0.00247802734375;195;10 mA
-0.9906005859375;1569.20545303814;-0.00262969970703125;196;10 mA
-0.989532470703125;1575.61286302196;-0.00261962890625;197;10 mA
-0.98846435546875;1582.02027300578;-0.00259521484375;198;10 mA
-0.987396240234375;1588.42768298961;-0.002591552734375;199;10 mA
-0.986328125;1594.83509297343;-0.00265045166015625;200;10 mA
-0.985260009765625;1601.24250295725;-0.00259918212890625;201;10 mA
-0.98419189453125;1607.64991294107;-0.00252227783203125;202;10 mA
-0.983123779296875;1614.0573229249;-0.00255615234375;203;10 mA
-0.9820556640625;1620.46473290872;-0.0024908447265625;204;10 mA
-0.980987548828125;1626.87214289254;-0.0025244140625;205;10 mA
-0.97991943359375;1633.27955287637;-0.00247314453125;206;10 mA
-0.978851318359375;1639.68696286019;-0.00250091552734375;207;10 mA
-0.977783203125;1646.09437284401;-0.0025347900390625;208;10 mA
-0.976715087890625;1652.50178282783;-0.0025592041015625;209;10 mA
-0.97564697265625;1658.90919281166;-0.00263427734375;210;10 mA
-0.974578857421875;1665.31660279548;-0.00253753662109375;211;10 mA
-0.9735107421875;1671.7240127793;-0.00263031005859375;212;10 mA
-0.972442626953125;1678.13142276313;-0.0024603271484375;213;10 mA
-0.97137451171875;1684.53883274695;-0.0026300048828125;214;10 mA
-0.970306396484375;1690.94624273077;-0.00242218017578125;215;10 mA
-0.96923828125;1697.35365271459;-0.0025244140625;216;10 mA
-0.968170166015625;1703.76106269842;-0.002515869140625;217;10 mA
-0.96710205078125;1710.16847268224;-0.00249969482421875;218;10 mA
-0.966033935546875;1716.57588266606;-0.0026104736328125;219;10 mA
-0.9649658203125;1722.98329264989;-0.00243560791015625;220;10 mA
-0.963897705078125;1729.39070263371;-0.0025433349609375;221;10 mA
-0.96282958984375;1735.79811261753;-0.00245513916015625;222;10 mA
-0.961761474609375;1742.20552260135;-0.0025555419921875;223;10 mA
-0.960693359375;1748.61293258518;-0.0025469970703125;224;10 mA
-0.959625244140625;1755.020342569;-0.00258270263671875;225;10 mA
-0.95855712890625;1761.42775255282;-0.00250823974609375;226;10 mA
-0.957489013671875;1767.83516253665;-0.00262969970703125;227;10 mA
-0.9564208984375;1774.24257252047;-0.002529296875;228;10 mA
-0.955352783203125;1780.64998250429;-0.002598876953125;229;10 mA
-0.95428466796875;1787.05739248811;-0.00248016357421875;230;10 mA
-0.953216552734375;1793.46480247194;-0.0025067138671875;231;10 mA
-0.9521484375;1799.87221245576;-0.00252471923828125;232;10 mA
-0.951080322265625;1806.27962243958;-0.00248443603515625;233;10 mA
-0.95001220703125;1812.68703242341;-0.00245361328125;234;10 mA
-0.948944091796875;1819.09444240723;-0.0025244140625;235;10 mA
-0.9478759765625;1825.50185239105;-0.00248504638671875;236;10 mA
-0.946807861328125;1831.90926237487;-0.00259429931640625;237;10 mA
-0.94573974609375;1838.3166723587;-0.002430419921875;238;10 mA
-0.944671630859375;1844.72408234252;-0.0024810791015625;239;10 mA
-0.943603515625;1851.13149232634;-0.00252105712890625;240;10 mA
-0.942535400390625;1857.53890231017;-0.00243255615234375;241;10 mA
-0.94146728515625;1863.94631229399;-0.002403564453125;242;10 mA
-0.940399169921875;1870.35372227781;-0.00260772705078125;243;10 mA
-0.9393310546875;1876.76113226163;-0.0025567626953125;244;10 mA
-0.938262939453125;1883.16854224546;-0.00253082275390625;245;10 mA
-0.93719482421875;1889.57595222928;-0.00245330810546875;246;10 mA
-0.936126708984375;1895.9833622131;-0.0025341796875;247;10 mA
-0.93505859375;1902.39077219692;-0.0025238037109375;248;10 mA
-0.933990478515625;1908.79818218075;-0.002464599609375;249;10 mA
-0.93292236328125;1915.20559216457;-0.0024493408203125;250;10 mA
-0.931854248046875;1921.61300214839;-0.00245635986328125;251;10 mA
-0.9307861328125;1928.02041213222;-0.00253997802734375;252;10 mA
-0.929718017578125;1934.42782211604;-0.00247955322265625;253;10 mA
-0.92864990234375;1940.83523209986;-0.0024945068359375;254;10 mA
-0.927581787109375;1947.24264208369;-0.00247467041015625;255;10 mA
-0.926513671875;1953.65005206751;-0.00246429443359375;256;10 mA
-0.925445556640625;1960.05746205133;-0.0025811767578125;257;10 mA
-0.92437744140625;1966.46487203515;-0.00252197265625;258;10 mA
-0.923309326171875;1972.87228201898;-0.002432861328125;259;10 mA
-0.9222412109375;1979.2796920028;-0.0024713134765625;260;10 mA
-0.921173095703125;1985.68710198662;-0.00247650146484375;261;10 mA
-0.92010498046875;1992.09451197044;-0.00248565673828125;262;10 mA
-0.919036865234375;1998.50192195427;-0.00255340576171875;263;10 mA
-0.91796875;2004.90933193809;-0.00258148193359375;264;10 mA
-0.916900634765625;2011.31674192191;-0.00255523681640625;265;10 mA
-0.91583251953125;2017.72415190574;-0.0025;266;10 mA
-0.914764404296875;2024.13156188956;-0.00236602783203125;267;10 mA
-0.9136962890625;2030.53897187338;-0.0024261474609375;268;10 mA
-0.912628173828125;2036.9463818572;-0.0025091552734375;269;10 mA
-0.91156005859375;2043.35379184103;-0.00266357421875;270;10 mA
-0.910491943359375;2049.76120182485;-0.00257232666015625;271;10 mA
-0.909423828125;2056.16861180867;-0.00239532470703125;272;10 mA
-0.908355712890625;2062.5760217925;-0.00256378173828125;273;10 mA
-0.90728759765625;2068.98343177632;-0.00243072509765625;274;10 mA
-0.906219482421875;2075.39084176014;-0.002421875;275;10 mA
-0.9051513671875;2081.79825174396;-0.0025390625;276;10 mA
-0.904083251953125;2088.20566172779;-0.0025238037109375;277;10 mA
-0.90301513671875;2094.61307171161;-0.0025250244140625;278;10 mA
-0.901947021484375;2101.02048169543;-0.00250701904296875;279;10 mA
-0.90087890625;2107.42789167926;-0.00249298095703125;280;10 mA
-0.899810791015625;2113.83530166308;-0.00251068115234375;281;10 mA
-0.89874267578125;2120.2427116469;-0.00246429443359375;282;10 mA
-0.897674560546875;2126.65012163072;-0.00251800537109375;283;10 mA
-0.8966064453125;2133.05753161455;-0.00255401611328125;284;10 mA
-0.895538330078125;2139.46494159837;-0.0025701904296875;285;10 mA
-0.89447021484375;2145.87235158219;-0.00244232177734375;286;10 mA
-0.893402099609375;2152.27976156602;-0.00262603759765625;287;10 mA
-0.892333984375;2158.68717154984;-0.0024639892578125;288;10 mA
-0.891265869140625;2165.09458153366;-0.0024346923828125;289;10 mA
-0.89019775390625;2171.50199151748;-0.00247161865234375;290;10 mA
-0.889129638671875;2177.90940150131;-0.0024688720703125;291;10 mA
-0.8880615234375;2184.31681148513;-0.00253326416015625;292;10 mA
-0.886993408203125;2190.72422146895;-0.00249267578125;293;10 mA
-0.88592529296875;2197.13163145278;-0.00247955322265625;294;10 mA
-0.884857177734375;2203.5390414366;-0.00240936279296875;295;10 mA
-0.8837890625;2209.94645142042;-0.00243255615234375;296;10 mA
-0.882720947265625;2216.35386140424;-0.0025244140625;297;10 mA
-0.88165283203125;2222.76127138807;-0.00241790771484375;298;10 mA
-0.880584716796875;2229.16868137189;-0.00248291015625;299;10 mA
-0.8795166015625;2235.57609135571;-0.00259674072265625;300;10 mA
-0.878448486328125;2241.98350133954;-0.00249053955078125;301;10 mA
-0.87738037109375;2248.39091132336;-0.00257080078125;302;10 mA
-0.876312255859375;2254.79832130718;-0.0025701904296875;303;10 mA
-0.875244140625;2261.205731291;-0.00255645751953125;304;10 mA
-0.874176025390625;2267.61314127483;-0.00243316650390625;305;10 mA
-0.87310791015625;2274.02055125865;-0.00259124755859375;306;10 mA
-0.872039794921875;2280.42796124247;-0.00233795166015625;307;10 mA
-0.8709716796875;2286.8353712263;-0.0025341796875;308;10 mA
-0.869903564453125;2293.24278121012;-0.0024969482421875;309;10 mA
-0.86883544921875;2299.65019119394;-0.0025115966796875;310;10 mA
-0.867767333984375;2306.05760117776;-0.00245758056640625;311;10 mA
-0.86669921875;2312.46501116159;-0.00251129150390625;312;10 mA
-0.865631103515625;2318.87242114541;-0.0025189208984375;313;10 mA
-0.86456298828125;2325.27983112923;-0.00241729736328125;314;10 mA
-0.863494873046875;2331.68724111306;-0.0025860595703125;315;10 mA
-0.8624267578125;2338.09465109688;-0.002393798828125;316;10 mA
-0.861358642578125;2344.5020610807;-0.0025091552734375;317;10 mA
-0.86029052734375;2350.90947106452;-0.002598876953125;318;10 mA
-0.859222412109375;2357.31688104835;-0.00249359130859375;319;10 mA
-0.858154296875;2363.72429103217;-0.0023736572265625;320;10 mA
-0.857086181640625;2370.13170101599;-0.00250274658203125;321;10 mA
-0.85601806640625;2376.53911099982;-0.0023492431640625;322;10 mA
-0.854949951171875;2382.94652098364;-0.0024468994140625;323;10 mA
-0.8538818359375;2389.35393096746;-0.00239959716796875;324;10 mA
-0.852813720703125;2395.76134095128;-0.00250396728515625;325;10 mA
-0.85174560546875;2402.16875093511;-0.002471923828125;326;10 mA
-0.850677490234375;2408.57616091893;-0.002503662109375;327;10 mA
-0.849609375;2414.98357090275;-0.00248687744140625;328;10 mA
-0.848541259765625;2421.39098088658;-0.0024371337890625;329;10 mA
-0.84747314453125;2427.7983908704;-0.00254119873046875;330;10 mA
-0.846405029296875;2434.20580085422;-0.0024932861328125;331;10 mA
-0.8453369140625;2440.61321083804;-0.0025689697265625;332;10 mA
-0.844268798828125;2447.02062082187;-0.00253265380859375;333;10 mA
-0.84320068359375;2453.42803080569;-0.00266265869140625;334;10 mA
-0.842132568359375;2459.83544078951;-0.00236480712890625;335;10 mA
-0.841064453125;2466.24285077334;-0.002437744140625;336;10 mA
-0.839996337890625;2472.65026075716;-0.00248260498046875;337;10 mA
-0.83892822265625;2479.05767074098;-0.00245758056640625;338;10 mA
-0.837860107421875;2485.4650807248;-0.0025006103515625;339;10 mA
-0.8367919921875;2491.87249070863;-0.0023553466796875;340;10 mA
-0.835723876953125;2498.27990069245;-0.0025103759765625;341;10 mA
-0.83465576171875;2504.68731067627;-0.00246368408203125;342;10 mA
-0.833587646484375;2511.0947206601;-0.002518310546875;343;10 mA
-0.83251953125;2517.50213064392;-0.00242034912109375;344;10 mA
-0.831451416015625;2523.90954062774;-0.00246795654296875;345;10 mA
-0.83038330078125;2530.31695061156;-0.0023089599609375;346;10 mA
-0.829315185546875;2536.72436059539;-0.00248321533203125;347;10 mA
-0.8282470703125;2543.13177057921;-0.00249603271484375;348;10 mA
-0.827178955078125;2549.53918056303;-0.00246429443359375;349;10 mA
-0.82611083984375;2555.94659054686;-0.00247833251953125;350;10 mA
-0.825042724609375;2562.35400053068;-0.00247833251953125;351;10 mA
-0.823974609375;2568.7614105145;-0.0024322509765625;352;10 mA
-0.822906494140625;2575.16882049832;-0.00249725341796875;353;10 mA
-0.82183837890625;2581.57623048215;-0.00242431640625;354;10 mA
-0.820770263671875;2587.98364046597;-0.00243408203125;355;10 mA
-0.8197021484375;2594.39105044979;-0.00245880126953125;356;10 mA
-0.818634033203125;2600.79846043362;-0.002340087890625;357;10 mA
-0.81756591796875;2607.20587041744;-0.0024591064453125;358;10 mA
-0.816497802734375;2613.61328040126;-0.00249603271484375;359;10 mA
-0.8154296875;2620.02069038508;-0.0025518798828125;360;10 mA
-0.814361572265625;2626.42810036891;-0.00239501953125;361;10 mA
-0.81329345703125;2632.83551035273;-0.00241546630859375;362;10 mA
-0.812225341796875;2639.24292033655;-0.0024212646484375;363;10 mA
-0.8111572265625;2645.65033032037;-0.002388916015625;364;10 mA
-0.810089111328125;2652.0577403042;-0.00246490478515625;365;10 mA
-0.80902099609375;2658.46515028802;-0.00238006591796875;366;10 mA
-0.807952880859375;2664.87256027184;-0.00245513916015625;367;10 mA
-0.806884765625;2671.27997025567;-0.00242156982421875;368;10 mA
-0.805816650390625;2677.68738023949;-0.0025262451171875;369;10 mA
-0.80474853515625;2684.09479022331;-0.00244140625;370;10 mA
-0.803680419921875;2690.50220020714;-0.00236419677734375;371;10 mA
-0.8026123046875;2696.90961019096;-0.00254150390625;372;10 mA
-0.801544189453125;2703.31702017478;-0.00244110107421875;373;10 mA
-0.80047607421875;2709.7244301586;-0.0023199462890625;374;10 mA
-0.799407958984375;2716.13184014243;-0.00241607666015625;375;10 mA
-0.79833984375;2722.53925012625;-0.00245697021484375;376;10 mA
-0.797271728515625;2728.94666011007;-0.00235076904296875;377;10 mA
-0.79620361328125;2735.35407009389;-0.00234954833984375;378;10 mA
-0.795135498046875;2741.76148007772;-0.00239715576171875;379;10 mA
-0.7940673828125;2748.16889006154;-0.00238372802734375;380;10 mA
-0.792999267578125;2754.57630004536;-0.00238067626953125;381;10 mA
-0.79193115234375;2760.98371002919;-0.00234527587890625;382;10 mA
-0.790863037109375;2767.39112001301;-0.002420654296875;383;10 mA
-0.789794921875;2773.79852999683;-0.0023846435546875;384;10 mA
-0.788726806640625;2780.20593998065;-0.00234222412109375;385;10 mA
-0.78765869140625;2786.61334996448;-0.00234832763671875;386;10 mA
-0.786590576171875;2793.0207599483;-0.002371826171875;387;10 mA
-0.7855224609375;2799.42816993212;-0.002376708984375;388;10 mA
-0.784454345703125;2805.83557991595;-0.002435302734375;389;10 mA
-0.78338623046875;2812.24298989977;-0.0024334716796875;390;10 mA
-0.782318115234375;2818.65039988359;-0.00236572265625;391;10 mA
-0.78125;2825.05780986741;-0.0023370361328125;392;10 mA
-0.780181884765625;2831.46521985124;-0.00239501953125;393;10 mA
-0.77911376953125;2837.87262983506;-0.002476806640625;394;10 mA
-0.778045654296875;2844.28003981888;-0.00235626220703125;395;10 mA
-0.7769775390625;2850.68744980271;-0.0022711181640625;396;10 mA
-0.775909423828125;2857.09485978653;-0.002288818359375;397;10 mA
-0.77484130859375;2863.50226977035;-0.0023114013671875;398;10 mA
-0.773773193359375;2869.90967975417;-0.00237457275390625;399;10 mA
-0.772705078125;2876.317089738;-0.0023468017578125;400;10 mA
-0.771636962890625;2882.72449972182;-0.00235504150390625;401;10 mA
-0.77056884765625;2889.13190970564;-0.0022869873046875;402;10 mA
-0.769500732421875;2895.53931968947;-0.0023876953125;403;10 mA
-0.7684326171875;2901.94672967329;-0.00232147216796875;404;10 mA
-0.767364501953125;2908.35413965711;-0.002294921875;405;10 mA
-0.76629638671875;2914.76154964093;-0.00228973388671875;406;10 mA
-0.765228271484375;2921.16895962476;-0.0022637939453125;407;10 mA
-0.76416015625;2927.57636960858;-0.0023175048828125;408;10 mA
-0.763092041015625;2933.9837795924;-0.002181396484375;409;10 mA
-0.76202392578125;2940.39118957623;-0.00232177734375;410;10 mA
-0.760955810546875;2946.79859956005;-0.002357177734375;411;10 mA
-0.7598876953125;2953.20600954387;-0.0022064208984375;412;10 mA
-0.758819580078125;2959.61341952769;-0.002283935546875;413;10 mA
-0.75775146484375;2966.02082951152;-0.00235015869140625;414;10 mA
-0.756683349609375;2972.42823949534;-0.0023785400390625;415;10 mA
-0.755615234375;2978.83564947916;-0.00228668212890625;416;10 mA
-0.754547119140625;2985.24305946299;-0.00224517822265625;417;10 mA
-0.75347900390625;2991.65046944681;-0.0023114013671875;418;10 mA
